(15.14, -3.60)  -  60628
(-11.51, 3.06)  -  60629
(-0.58, 13.95)  -  60630
(-4.17, 5.82)  -  60631
(13.70, -14.30)  -  60632
(14.05, 9.63)  -  60633
(5.61, 4.20)  -  60634
(-7.33, -14.98)  -  60635
(-8.73, 2.97)  -  60636
(8.50, 4.26)  -  60637
(5.70, 12.29)  -  60638
(9.29, -6.05)  -  60639
(-8.61, -10.91)  -  60640
(-13.21, 15.99)  -  60641
(13.24, 11.29)  -  60642
(-9.07, 3.87)  -  60643
(11.62, -6.83)  -  60644
(13.10, -13.79)  -  60645
(8.38, 12.72)  -  60646
(12.92, -3.95)  -  60647
(-9.96, 2.63)  -  60648
(14.70, 11.32)  -  60649
(14.39, 0.26)  -  60650
(-2.27, 0.50)  -  60651
(0.30, -12.29)  -  60652
(-14.76, 5.96)  -  60653
(4.01, 0.38)  -  60654
(2.03, 6.17)  -  60655
(-3.82, 14.02)  -  60656
(15.13, 6.63)  -  60657
(-0.65, -1.57)  -  60658
(-10.76, -8.11)  -  60659
(5.44, -10.43)  -  60660
(-7.76, 14.17)  -  60661
(-0.79, 4.59)  -  60662
(9.48, 6.02)  -  60663
(-11.40, -15.39)  -  60664
(13.22, 5.64)  -  60665
(1.45, 10.10)  -  60666
(-5.06, -11.07)  -  60667
(-13.65, -1.62)  -  60668
(-6.41, -14.73)  -  60669
(12.29, -8.80)  -  60670
(9.98, -0.67)  -  60671
(14.99, 3.19)  -  60672
(8.45, 15.22)  -  60673
(11.24, 12.93)  -  60674
(6.93, 1.78)  -  60675
(-10.46, 2.23)  -  60676
(-10.13, -1.13)  -  60677
(14.80, -11.95)  -  60678
(7.23, 9.45)  -  60679
(8.07, -3.59)  -  60680
(-13.63, 15.02)  -  60681
(-9.52, 11.05)  -  60682
(6.78, 11.69)  -  60683
(0.16, -10.71)  -  60684
(1.99, -12.51)  -  60685
(15.93, -9.13)  -  60686
(-14.19, -8.05)  -  60687
(9.98, 2.23)  -  60688
(-1.10, 11.08)  -  60689
(10.64, -12.25)  -  60690
(0.75, 4.84)  -  60691
(10.73, 5.90)  -  60692
(5.56, 11.21)  -  60693
(4.19, -3.64)  -  60694
(9.38, -3.21)  -  60695
(-9.55, -15.65)  -  60696
(7.52, -11.56)  -  60697
(-5.48, -6.19)  -  60698
(-6.87, -12.47)  -  60699
(6.76, 5.76)  -  60700
(0.97, -7.04)  -  60701
(9.56, -8.67)  -  60702
(7.83, 4.64)  -  60703
(-2.33, 5.92)  -  60704
(7.56, 0.88)  -  60705
(1.31, -4.02)  -  60706
(-14.09, -3.24)  -  60707
(2.92, -9.93)  -  60708
(15.19, -2.94)  -  60709
(6.70, -6.03)  -  60710
(2.47, 3.44)  -  60711
(13.66, 3.40)  -  60712
(0.08, -9.46)  -  60713
(-7.87, -13.44)  -  60714
(12.08, -4.33)  -  60715
(10.89, 6.74)  -  60716
(1.26, -6.98)  -  60717
(-7.40, -4.48)  -  60718
(10.09, -12.15)  -  60719
(4.48, -11.00)  -  60720
(-9.64, -9.46)  -  60721
(-9.07, -9.63)  -  60722
(13.37, 6.93)  -  60723
(-5.33, 1.71)  -  60724
(11.83, -14.27)  -  60725
(4.26, 4.01)  -  60726
(-3.26, 6.26)  -  60727
(-11.08, 8.27)  -  60728
(-6.35, 12.00)  -  60729
(7.13, 4.43)  -  60730
(0.76, -2.09)  -  60731
(5.31, 13.32)  -  60732
(0.81, -10.38)  -  60733
(4.42, 8.05)  -  60734
(0.51, 0.33)  -  60735
(-0.44, -4.78)  -  60736
(2.52, 0.60)  -  60737
(-1.60, -5.30)  -  60738
(-10.37, 13.96)  -  60739
(-11.03, 3.42)  -  60740
(2.92, 6.12)  -  60741
(-7.83, 4.65)  -  60742
(0.29, 13.88)  -  60743
(-2.47, 4.89)  -  60744
(-10.62, -1.41)  -  60745
(5.70, 13.79)  -  60746
(-0.21, -4.50)  -  60747
(-2.85, -2.24)  -  60748
(4.71, 5.66)  -  60749
(5.34, 1.90)  -  60750
(4.34, 4.58)  -  60751
(0.36, -11.49)  -  60752
(-14.63, 10.66)  -  60753
(-5.20, 12.97)  -  60754
(4.90, -9.00)  -  60755
(10.46, 8.10)  -  60756
(-13.82, 4.62)  -  60757
(-8.47, 11.23)  -  60758
(-9.48, 15.61)  -  60759
(14.60, -11.10)  -  60760
(4.43, -9.16)  -  60761
(-12.60, 2.19)  -  60762
(-1.35, 13.62)  -  60763
(-5.46, -10.05)  -  60764
(-14.00, 4.59)  -  60765
(0.27, -11.21)  -  60766
(-15.33, -12.92)  -  60767
(-0.49, -2.26)  -  60768
(-13.29, 7.61)  -  60769
(-2.75, 8.02)  -  60770
(2.04, -7.80)  -  60771
(-1.09, 7.44)  -  60772
(-10.05, -3.22)  -  60773
(-5.16, 6.85)  -  60774
(6.10, -13.40)  -  60775
(2.72, 9.48)  -  60776
(6.17, -8.00)  -  60777
(-4.18, -11.89)  -  60778
(-9.40, 12.67)  -  60779
(-15.81, -8.65)  -  60780
(6.74, -8.86)  -  60781
(10.12, 7.60)  -  60782
(9.44, -2.54)  -  60783
(8.65, -1.24)  -  60784
(14.06, 5.79)  -  60785
(13.08, 1.53)  -  60786
(-10.21, 13.75)  -  60787
(0.10, -13.03)  -  60788
(15.43, 10.25)  -  60789
(-0.24, -11.55)  -  60790
(4.59, -8.73)  -  60791
(11.61, 0.51)  -  60792
(-10.87, -10.94)  -  60793
(-14.00, 10.51)  -  60794
(-5.66, 12.25)  -  60795
(-4.17, -12.87)  -  60796
(2.54, -7.32)  -  60797
(1.47, -4.62)  -  60798
(-2.29, 1.36)  -  60799
(10.50, 5.28)  -  60800
(-1.32, 4.41)  -  60801
(5.69, -3.40)  -  60802
(-4.09, -10.67)  -  60803
(6.66, -9.46)  -  60804
(-8.49, 15.73)  -  60805
(2.41, -6.48)  -  60806
(5.50, 14.34)  -  60807
(-14.20, 10.09)  -  60808
(-5.26, -3.77)  -  60809
(-2.36, 15.75)  -  60810
(4.27, -11.07)  -  60811
(-13.70, -14.68)  -  60812
(-9.02, -14.62)  -  60813
(-12.48, 9.38)  -  60814
(-4.06, 8.44)  -  60815
(2.49, -6.64)  -  60816
(5.47, -6.09)  -  60817
(12.78, 4.00)  -  60818
(4.40, 2.37)  -  60819
(-2.34, -9.15)  -  60820
(-8.26, 3.33)  -  60821
(-1.41, -13.93)  -  60822
(-7.49, -6.12)  -  60823
(-7.10, 7.13)  -  60824
(-1.45, -5.75)  -  60825
(-1.22, -3.67)  -  60826
(9.69, 0.58)  -  60827
(-3.76, -15.49)  -  60828
(10.80, -10.71)  -  60829
(-9.82, 11.90)  -  60830
(-4.00, -7.14)  -  60831
(-2.06, -2.28)  -  60832
(7.50, -8.46)  -  60833
(-8.46, -0.84)  -  60834
(0.97, -3.31)  -  60835
(-11.35, 12.46)  -  60836
(-1.40, -7.82)  -  60837
(-3.66, 4.88)  -  60838
(-9.62, -8.69)  -  60839
(-13.81, -2.60)  -  60840
(-3.40, 11.46)  -  60841
(-6.18, 10.49)  -  60842
(-6.87, -3.15)  -  60843
(3.88, 0.26)  -  60844
(15.24, 3.26)  -  60845
(12.00, -0.33)  -  60846
(14.61, -0.09)  -  60847
(6.00, 4.92)  -  60848
(10.50, -1.47)  -  60849
(-10.74, -11.94)  -  60850
(-0.86, -6.51)  -  60851
(2.74, 11.30)  -  60852
(13.87, -3.35)  -  60853
(1.25, 11.33)  -  60854
(-3.44, -13.81)  -  60855
(-10.33, -11.64)  -  60856
(-0.12, -12.71)  -  60857
(-1.34, 12.68)  -  60858
(-10.29, -1.50)  -  60859
(14.78, -11.25)  -  60860
(4.80, 9.07)  -  60861
(-8.38, 12.44)  -  60862
(-7.86, 11.73)  -  60863
(4.60, -5.18)  -  60864
(-4.86, -5.42)  -  60865
(1.05, 5.04)  -  60866
(-13.08, -4.20)  -  60867
(6.17, -1.19)  -  60868
(-9.53, 1.14)  -  60869
(3.30, -3.44)  -  60870
(-11.37, 11.44)  -  60871
(-8.10, -6.51)  -  60872
(-12.58, -12.79)  -  60873
(0.68, -13.29)  -  60874
(-0.72, -5.29)  -  60875
(8.28, -1.69)  -  60876
(-2.44, -6.56)  -  60877
(11.80, -6.32)  -  60878
(-8.68, 11.77)  -  60879
(-4.96, 9.28)  -  60880
(0.33, 6.09)  -  60881
(-7.28, -1.41)  -  60882
(2.28, 5.89)  -  60883
(-3.19, -2.15)  -  60884
(-11.24, -5.36)  -  60885
(8.65, 6.08)  -  60886
(-9.42, 11.14)  -  60887
(0.44, -11.47)  -  60888
(10.90, -5.27)  -  60889
(12.27, 7.10)  -  60890
(-12.47, 5.21)  -  60891
(0.70, 5.39)  -  60892
(-3.93, -8.30)  -  60893
(-7.07, 0.24)  -  60894
(7.47, -0.70)  -  60895
(13.26, -10.04)  -  60896
(13.12, -12.68)  -  60897
(10.18, 10.31)  -  60898
(4.99, -11.98)  -  60899
(-11.50, 9.60)  -  60900
(10.09, -5.57)  -  60901
(-8.93, -13.97)  -  60902
(-5.24, 2.44)  -  60903
(9.99, -4.91)  -  60904
(-1.36, -0.06)  -  60905
(-5.07, 0.29)  -  60906
(-5.31, -0.62)  -  60907
(14.61, -13.45)  -  60908
(-2.02, -9.63)  -  60909
(-15.99, 13.89)  -  60910
(-5.33, 8.44)  -  60911
(12.86, 7.09)  -  60912
(13.90, -5.04)  -  60913
(13.56, -5.98)  -  60914
(4.30, -13.46)  -  60915
(-13.93, 5.92)  -  60916
(-3.22, 11.12)  -  60917
(9.97, -6.45)  -  60918
(1.24, -5.07)  -  60919
(8.21, -6.07)  -  60920
(4.99, 9.51)  -  60921
(-8.60, 14.70)  -  60922
(-5.32, -9.94)  -  60923
(-0.31, -0.99)  -  60924
(-12.30, -12.81)  -  60925
(0.49, -6.29)  -  60926
(-14.25, -11.18)  -  60927
(12.90, -8.41)  -  60928
(-10.41, -0.62)  -  60929
(6.74, 15.11)  -  60930
(-9.89, -8.49)  -  60931
(-7.45, 13.95)  -  60932
(2.76, -5.90)  -  60933
(-1.26, -7.84)  -  60934
(-8.24, -11.28)  -  60935
(7.73, 1.00)  -  60936
(2.06, -7.13)  -  60937
(5.91, 5.44)  -  60938
(-4.13, 1.27)  -  60939
(-10.41, -0.47)  -  60940
(-10.20, 3.36)  -  60941
(-4.50, 0.62)  -  60942
(9.71, 0.65)  -  60943
(0.20, 6.84)  -  60944
(-7.34, 0.24)  -  60945
(1.38, -0.48)  -  60946
(-11.63, 9.97)  -  60947
(10.43, 2.65)  -  60948
(0.57, -10.35)  -  60949
(-6.60, 1.19)  -  60950
(8.73, -8.67)  -  60951
(8.27, -7.88)  -  60952
(2.23, -7.37)  -  60953
(5.85, -1.65)  -  60954
(-6.39, 8.18)  -  60955
(-9.14, 1.15)  -  60956
(12.87, 0.14)  -  60957
(7.60, -5.82)  -  60958
(5.30, 5.57)  -  60959
(-3.45, 13.12)  -  60960
(-6.31, -7.71)  -  60961
(-14.76, 7.43)  -  60962
(-5.00, -9.76)  -  60963
(11.67, 1.26)  -  60964
(11.68, 6.81)  -  60965
(-4.02, -15.52)  -  60966
(0.71, 13.94)  -  60967
(7.60, -3.20)  -  60968
(-8.42, 12.53)  -  60969
(-12.36, -0.59)  -  60970
(-6.22, 10.92)  -  60971
(-0.17, 7.50)  -  60972
(7.58, 5.60)  -  60973
(10.92, -3.25)  -  60974
(-14.44, 7.30)  -  60975
(-7.48, 10.02)  -  60976
(5.99, -0.74)  -  60977
(5.91, 11.18)  -  60978
(-8.31, -14.41)  -  60979
(10.13, 6.29)  -  60980
(-7.69, -11.77)  -  60981
(12.32, -13.51)  -  60982
(-1.58, -13.31)  -  60983
(-7.76, 0.64)  -  60984
(0.79, -2.95)  -  60985
(2.24, 15.02)  -  60986
(-15.65, 6.04)  -  60987
(-9.73, -12.83)  -  60988
(8.88, -7.35)  -  60989
(-5.60, -2.72)  -  60990
(-10.89, -8.40)  -  60991
(-7.70, -7.07)  -  60992
(13.97, -0.56)  -  60993
(10.73, 2.77)  -  60994
(1.82, 4.65)  -  60995
(-9.95, -4.75)  -  60996
(11.21, 3.61)  -  60997
(-13.40, -7.78)  -  60998
(-6.00, 7.11)  -  60999
(-13.98, -11.46)  -  61000
(-3.69, 7.43)  -  61001
(0.74, -8.60)  -  61002
(3.04, -3.84)  -  61003
(9.43, 9.50)  -  61004
(3.60, -15.51)  -  61005
(-12.75, 1.02)  -  61006
(8.83, -6.01)  -  61007
(-2.28, 8.89)  -  61008
(-8.70, -12.16)  -  61009
(-1.65, 4.72)  -  61010
(-10.50, -3.26)  -  61011
(-10.08, 9.10)  -  61012
(3.55, -4.69)  -  61013
(15.22, 8.47)  -  61014
(-3.19, 3.17)  -  61015
(-5.47, -2.25)  -  61016
(-4.91, 8.39)  -  61017
(-14.38, -14.57)  -  61018
(-11.67, -7.92)  -  61019
(-1.52, -8.67)  -  61020
(-6.41, 1.50)  -  61021
(6.40, 8.76)  -  61022
(-9.83, -8.78)  -  61023
(14.51, 3.20)  -  61024
(3.96, 13.14)  -  61025
(-4.46, -3.02)  -  61026
(-14.03, 9.07)  -  61027
(4.77, 14.98)  -  61028
(-11.89, 5.99)  -  61029
(-11.71, -11.30)  -  61030
(-13.81, 1.38)  -  61031
(-15.02, 12.33)  -  61032
(4.64, -8.98)  -  61033
(-12.91, -13.31)  -  61034
(13.97, 4.85)  -  61035
(-10.45, 10.37)  -  61036
(4.54, -6.25)  -  61037
(3.63, -5.88)  -  61038
(-14.51, 4.41)  -  61039
(-11.12, 11.12)  -  61040
(-14.16, -11.68)  -  61041
(-13.94, -7.11)  -  61042
(2.48, -2.87)  -  61043
(-10.97, 8.54)  -  61044
(-14.76, -4.71)  -  61045
(13.67, 9.38)  -  61046
(10.40, -9.92)  -  61047
(-3.08, -0.20)  -  61048
(13.45, -11.11)  -  61049
(7.09, 6.14)  -  61050
(11.23, 0.98)  -  61051
(-7.61, -1.70)  -  61052
(15.80, -13.84)  -  61053
(9.28, -13.24)  -  61054
(2.72, 3.93)  -  61055
(9.51, -13.72)  -  61056
(3.88, 0.81)  -  61057
(-4.84, 4.08)  -  61058
(-0.25, 6.83)  -  61059
(14.37, 3.19)  -  61060
(12.18, 0.64)  -  61061
(1.90, -6.03)  -  61062
(3.00, -4.05)  -  61063
(-9.09, -12.81)  -  61064
(1.09, 15.31)  -  61065
(11.36, 15.02)  -  61066
(1.08, 1.29)  -  61067
(5.75, 7.14)  -  61068
(12.64, -0.77)  -  61069
(-5.73, 6.96)  -  61070
(-9.53, -9.99)  -  61071
(8.22, 12.96)  -  61072
(9.03, -11.85)  -  61073
(7.22, 0.47)  -  61074
(-10.17, 9.24)  -  61075
(4.90, -11.12)  -  61076
(9.15, -0.91)  -  61077
(10.37, -14.97)  -  61078
(-7.04, 13.15)  -  61079
(-9.42, 16.00)  -  61080
(4.81, 1.88)  -  61081
(-3.14, -8.90)  -  61082
(3.58, -12.69)  -  61083
(-8.14, -5.97)  -  61084
(6.45, -5.46)  -  61085
(-8.23, 3.55)  -  61086
(-10.25, 0.64)  -  61087
(-12.16, -8.21)  -  61088
(-12.21, -7.37)  -  61089
(6.11, -2.87)  -  61090
(-12.80, 5.78)  -  61091
(-4.70, -8.38)  -  61092
(-11.73, -0.60)  -  61093
(8.09, -9.85)  -  61094
(2.22, -0.29)  -  61095
(-12.23, 1.99)  -  61096
(8.23, 9.86)  -  61097
(4.88, 7.22)  -  61098
(9.18, 13.99)  -  61099
(2.50, -14.29)  -  61100
(-10.55, 10.15)  -  61101
(13.98, -9.35)  -  61102
(2.37, -5.82)  -  61103
(-12.71, 8.52)  -  61104
(5.76, 8.00)  -  61105
(-10.39, -8.36)  -  61106
(1.67, -10.95)  -  61107
(-4.98, -3.11)  -  61108
(0.01, -2.33)  -  61109
(-2.66, -0.26)  -  61110
(11.84, -5.05)  -  61111
(15.82, 3.02)  -  61112
(8.28, -6.83)  -  61113
(-6.91, 3.83)  -  61114
(-13.46, -11.97)  -  61115
(-7.81, 8.50)  -  61116
(-3.14, 8.09)  -  61117
(-0.02, -10.39)  -  61118
(9.58, -8.68)  -  61119
(4.59, -14.77)  -  61120
(-10.46, -9.85)  -  61121
(-8.63, 0.25)  -  61122
(11.79, -6.31)  -  61123
(-7.61, 1.85)  -  61124
(-8.99, -12.45)  -  61125
(8.44, 14.44)  -  61126
(10.73, -8.31)  -  61127
(0.57, 0.33)  -  61128
(3.43, -13.44)  -  61129
(-14.14, 13.75)  -  61130
(13.08, 15.54)  -  61131
(11.47, 13.76)  -  61132
(7.32, 0.17)  -  61133
(-10.60, -13.81)  -  61134
(13.15, -0.69)  -  61135
(4.39, 4.64)  -  61136
(8.96, 9.97)  -  61137
(-5.41, -7.77)  -  61138
(-1.76, 0.68)  -  61139
(-11.74, 3.35)  -  61140
(-4.90, -3.49)  -  61141
(-14.83, 10.98)  -  61142
(-9.55, -5.08)  -  61143
(13.76, -13.15)  -  61144
(4.06, -9.32)  -  61145
(2.31, 7.79)  -  61146
(5.94, -7.66)  -  61147
(-1.09, 5.38)  -  61148
(1.88, -6.41)  -  61149
(11.54, 15.25)  -  61150
(-4.71, -6.79)  -  61151
(6.42, -0.85)  -  61152
(14.36, -13.04)  -  61153
(-12.18, -0.24)  -  61154
(-14.80, 7.95)  -  61155
(13.23, -3.09)  -  61156
(-12.47, 8.73)  -  61157
(-7.88, 5.75)  -  61158
(-0.04, -2.19)  -  61159
(-7.75, 6.91)  -  61160
(-3.39, -7.46)  -  61161
(1.31, 8.88)  -  61162
(-1.02, 14.37)  -  61163
(-13.64, -8.25)  -  61164
(-11.80, 11.46)  -  61165
(-9.77, -15.06)  -  61166
(10.04, -7.62)  -  61167
(-10.58, -3.99)  -  61168
(-5.42, -8.15)  -  61169
(4.86, 3.00)  -  61170
(1.42, 9.40)  -  61171
(11.63, 14.25)  -  61172
(14.31, -9.45)  -  61173
(-6.95, 3.06)  -  61174
(-1.42, 10.00)  -  61175
(-15.41, 11.27)  -  61176
(-6.80, -11.30)  -  61177
(-1.27, 2.10)  -  61178
(-0.42, -7.89)  -  61179
(-5.08, -8.73)  -  61180
(-9.96, 9.97)  -  61181
(6.46, -6.50)  -  61182
(10.46, 4.11)  -  61183
(0.05, -3.41)  -  61184
(8.57, -15.25)  -  61185
(1.56, -3.57)  -  61186
(-0.42, -4.56)  -  61187
(1.58, -15.94)  -  61188
(-5.37, 3.05)  -  61189
(-5.57, -1.71)  -  61190
(2.23, -1.34)  -  61191
(-7.86, -1.31)  -  61192
(-2.42, 8.25)  -  61193
(2.65, 6.42)  -  61194
(-8.32, -5.36)  -  61195
(7.67, -3.97)  -  61196
(10.63, -13.58)  -  61197
(12.48, -0.20)  -  61198
(-8.48, -6.89)  -  61199
(2.54, 10.73)  -  61200
(-10.17, 2.81)  -  61201
(-15.19, 4.99)  -  61202
(-2.86, -12.03)  -  61203
(5.67, 6.95)  -  61204
(-5.19, -2.18)  -  61205
(-10.47, 6.01)  -  61206
(-1.20, 6.00)  -  61207
(3.03, 12.80)  -  61208
(-4.71, 10.87)  -  61209
(-0.08, 4.63)  -  61210
(-0.74, 0.38)  -  61211
(5.00, 6.87)  -  61212
(10.22, -7.36)  -  61213
(-0.22, -11.35)  -  61214
(2.53, -4.79)  -  61215
(12.51, -11.71)  -  61216
(-4.18, 0.32)  -  61217
(0.45, -10.18)  -  61218
(6.97, -14.25)  -  61219
(-9.65, 13.11)  -  61220
(-4.80, -5.32)  -  61221
(-13.31, -0.79)  -  61222
(-3.46, -2.91)  -  61223
(-9.57, -6.44)  -  61224
(-1.88, -12.73)  -  61225
(-5.20, -8.90)  -  61226
(-4.14, 10.23)  -  61227
(-2.68, -11.24)  -  61228
(1.87, 1.37)  -  61229
(9.39, 11.02)  -  61230
(-12.42, 7.88)  -  61231
(14.12, 4.44)  -  61232
(9.16, 10.63)  -  61233
(6.39, -13.75)  -  61234
(-13.93, -7.55)  -  61235
(13.31, 10.32)  -  61236
(14.24, -8.12)  -  61237
(-2.22, -3.07)  -  61238
(-10.54, 4.06)  -  61239
(12.26, 9.93)  -  61240
(4.51, -3.88)  -  61241
(-13.44, 1.42)  -  61242
(15.59, 0.15)  -  61243
(11.84, -15.02)  -  61244
(13.35, -4.52)  -  61245
(5.37, 11.78)  -  61246
(9.44, -11.06)  -  61247
(4.02, -2.17)  -  61248
(-4.33, -10.06)  -  61249
(10.89, -1.81)  -  61250
(14.15, -13.15)  -  61251
(-10.21, 7.86)  -  61252
(11.31, -9.96)  -  61253
(-14.29, -9.63)  -  61254
(0.61, 6.15)  -  61255
(3.21, 5.29)  -  61256
(7.00, 5.05)  -  61257
(-4.18, -7.73)  -  61258
(-9.42, -5.10)  -  61259
(-3.74, -9.09)  -  61260
(-9.29, -1.72)  -  61261
(-0.50, 4.00)  -  61262
(-13.94, -12.00)  -  61263
(14.82, -3.24)  -  61264
(15.19, 9.49)  -  61265
(-13.41, 3.63)  -  61266
(3.69, 1.34)  -  61267
(-14.29, -14.17)  -  61268
(3.26, -7.71)  -  61269
(-13.71, -11.98)  -  61270
(1.13, 13.11)  -  61271
(-12.55, 2.83)  -  61272
(-14.80, -9.36)  -  61273
(-4.54, 1.74)  -  61274
(9.00, -8.39)  -  61275
(1.31, 9.39)  -  61276
(-1.61, 11.26)  -  61277
(-1.47, 11.83)  -  61278
(12.63, 0.28)  -  61279
(-14.61, -3.85)  -  61280
(7.39, -6.94)  -  61281
(10.37, 7.13)  -  61282
(8.14, -9.08)  -  61283
(-6.05, -13.79)  -  61284
(11.09, -13.16)  -  61285
(-7.91, 0.43)  -  61286
(-14.47, -3.79)  -  61287
(12.63, 3.05)  -  61288
(-6.03, -9.92)  -  61289
(5.14, 0.44)  -  61290
(-8.12, 6.22)  -  61291
(-5.16, 2.05)  -  61292
(-4.76, -7.39)  -  61293
(6.13, 5.06)  -  61294
(-2.67, 15.81)  -  61295
(-12.61, 2.07)  -  61296
(6.97, 13.31)  -  61297
(6.78, -14.64)  -  61298
(-14.87, -15.77)  -  61299
(0.16, -0.73)  -  61300
(-5.66, 4.97)  -  61301
(6.93, 9.25)  -  61302
(4.75, 12.60)  -  61303
(-3.51, -0.14)  -  61304
(10.28, -14.85)  -  61305
(-0.60, 12.37)  -  61306
(13.19, 15.23)  -  61307
(11.69, 14.99)  -  61308
(-7.08, 12.40)  -  61309
(10.58, -6.14)  -  61310
(-13.49, 9.77)  -  61311
(7.08, -9.56)  -  61312
(1.76, 5.14)  -  61313
(2.76, -3.80)  -  61314
(8.84, -10.61)  -  61315
(-1.61, -0.93)  -  61316
(-10.71, -13.55)  -  61317
(-3.01, -12.19)  -  61318
(13.94, 5.53)  -  61319
(-6.40, -10.48)  -  61320
(13.02, -0.62)  -  61321
(-10.95, 6.62)  -  61322
(2.89, 13.23)  -  61323
(-0.52, 6.55)  -  61324
(-1.44, -2.57)  -  61325
(-10.34, 2.83)  -  61326
(-5.56, -9.34)  -  61327
(5.43, -5.66)  -  61328
(-0.51, -15.52)  -  61329
(-14.80, -0.91)  -  61330
(3.63, 11.88)  -  61331
(2.18, 2.69)  -  61332
(14.48, -4.82)  -  61333
(-1.94, 7.44)  -  61334
(-0.71, -4.65)  -  61335
(-9.01, 6.02)  -  61336
(-6.26, -1.39)  -  61337
(-0.61, -13.64)  -  61338
(13.63, 3.56)  -  61339
(0.61, 13.64)  -  61340
(-0.43, -0.92)  -  61341
(8.71, -9.94)  -  61342
(1.88, -7.08)  -  61343
(13.09, 4.05)  -  61344
(-13.49, 6.22)  -  61345
(-13.78, -12.38)  -  61346
(-11.50, -9.85)  -  61347
(1.31, -0.88)  -  61348
(0.21, -8.87)  -  61349
(11.40, 10.37)  -  61350
(14.92, 7.32)  -  61351
(5.55, -6.17)  -  61352
(-8.50, 3.45)  -  61353
(0.08, 3.30)  -  61354
(0.42, -5.25)  -  61355
(2.14, 0.51)  -  61356
(-3.21, 2.36)  -  61357
(-4.53, -13.90)  -  61358
(-14.30, -9.76)  -  61359
(1.99, 0.30)  -  61360
(8.69, 5.56)  -  61361
(-4.92, -3.50)  -  61362
(-14.63, -2.73)  -  61363
(11.22, 2.21)  -  61364
(5.35, -10.50)  -  61365
(-13.07, -9.29)  -  61366
(-0.57, -5.43)  -  61367
(-3.16, -1.42)  -  61368
(0.44, -5.97)  -  61369
(-10.52, 1.10)  -  61370
(11.10, 2.32)  -  61371
(1.09, 13.09)  -  61372
(-3.59, 2.08)  -  61373
(15.67, -2.32)  -  61374
(10.34, -12.91)  -  61375
(-6.00, 9.52)  -  61376
(-11.49, -8.15)  -  61377
(15.87, -1.79)  -  61378
(-9.83, 7.18)  -  61379
(-15.00, 2.64)  -  61380
(-12.66, 6.66)  -  61381
(2.35, -10.70)  -  61382
(-3.65, 6.18)  -  61383
(0.38, -10.41)  -  61384
(0.42, -10.52)  -  61385
(-8.98, 7.82)  -  61386
(9.07, -3.56)  -  61387
(-5.26, 5.87)  -  61388
(-6.91, 5.29)  -  61389
(-12.48, -6.75)  -  61390
(-14.25, -12.66)  -  61391
(0.68, 2.02)  -  61392
(0.80, -6.38)  -  61393
(-9.53, 13.76)  -  61394
(10.83, 8.28)  -  61395
(-15.84, 15.53)  -  61396
(9.60, 9.15)  -  61397
(0.87, 4.48)  -  61398
(-6.74, 3.03)  -  61399
(3.92, -9.65)  -  61400
(-1.10, 2.69)  -  61401
(6.51, 15.66)  -  61402
(15.87, 2.58)  -  61403
(-11.38, 4.31)  -  61404
(-3.18, 3.21)  -  61405
(-0.86, -1.13)  -  61406
(15.32, -12.29)  -  61407
(11.10, 4.80)  -  61408
(-2.32, -14.56)  -  61409
(-2.92, -7.58)  -  61410
(7.43, 2.65)  -  61411
(-14.50, -15.56)  -  61412
(0.98, 2.73)  -  61413
(3.93, 2.26)  -  61414
(-10.71, 3.94)  -  61415
(3.51, -11.18)  -  61416
(3.35, -0.52)  -  61417
(-6.33, 3.42)  -  61418
(9.02, -7.31)  -  61419
(6.90, -12.91)  -  61420
(15.57, 7.20)  -  61421
(13.85, 12.38)  -  61422
(-6.59, 11.89)  -  61423
(-12.45, 4.72)  -  61424
(-1.08, -14.58)  -  61425
(8.49, -3.83)  -  61426
(10.62, -3.39)  -  61427
(2.89, -3.45)  -  61428
(-6.16, 6.82)  -  61429
(8.91, -8.78)  -  61430
(-0.39, 6.02)  -  61431
(13.43, 11.83)  -  61432
(-3.24, 15.21)  -  61433
(0.91, -11.77)  -  61434
(13.55, -15.24)  -  61435
(-1.33, 1.76)  -  61436
(9.37, -4.39)  -  61437
(6.45, -8.62)  -  61438
(6.91, -14.55)  -  61439
(-12.21, -5.61)  -  61440
(7.53, 8.98)  -  61441
(4.72, 5.12)  -  61442
(-5.90, -1.44)  -  61443
(-13.69, -12.84)  -  61444
(-9.93, 14.14)  -  61445
(-8.28, 8.16)  -  61446
(-2.02, -0.31)  -  61447
(-15.25, -9.69)  -  61448
(10.36, -15.92)  -  61449
(5.66, 12.68)  -  61450
(11.33, 6.18)  -  61451
(8.98, -11.19)  -  61452
(11.96, -14.30)  -  61453
(13.83, 3.08)  -  61454
(1.54, 12.12)  -  61455
(-8.23, 11.38)  -  61456
(9.28, -0.69)  -  61457
(10.55, 1.13)  -  61458
(-13.83, 11.11)  -  61459
(-1.76, -3.85)  -  61460
(0.23, -1.03)  -  61461
(-3.99, 3.37)  -  61462
(-10.82, 10.35)  -  61463
(4.26, 6.99)  -  61464
(-2.93, -13.92)  -  61465
(4.13, 0.59)  -  61466
(12.79, 2.01)  -  61467
(2.42, 14.50)  -  61468
(4.94, -12.08)  -  61469
(-13.93, 9.72)  -  61470
(-14.42, -5.52)  -  61471
(-14.73, 11.69)  -  61472
(3.39, 12.24)  -  61473
(-1.49, 0.33)  -  61474
(6.34, 4.63)  -  61475
